,Date,close,volume,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,tangible_equity,return_on_tangible_equity,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,ps_ratio,pb_ratio,pfcf_ratio,total_assets,Industry,Ticker,pe_ratio_industry_avg
68,2012-09-30,38.3528513831746,4726768.0,3.24,11.60802469,25.4,26.41,3.83,6.61,1.64,4.76,1.18,12.8,0.7,13.22,7.55,-2.74,-73.64,4.03,18.37,2.31,1118.0,18368.0,4554.0,2356.0,811.0,1019.0,600.0,0.84,1.480708661,1.424081787,9.819843342,31.17,Healthcare,DHR,10.944599655875
69,2012-12-31,39.00646068241936,5534560.564516129,3.27,12.18654434,25.33,27.36,4.22,6.91,1.76,5.03,1.28,12.63,0.67,12.93,7.58,-2.21,-86.16,3.94,18.95,2.33,1541.0,18953.0,4416.0,2278.0,756.0,966.0,549.0,0.77,1.57323332,1.456505848,9.443127962,31.59,Healthcare,DHR,12.893316887874999
70,2013-03-31,43.91916878983333,2205764.0,3.36,12.02678571,25.58,27.76,4.15,7.59,1.8,5.77,1.37,13.859999999999998,0.73,12.88,7.59,-2.72,-93.71,4.21,19.08,2.39,1679.0,19084.0,4975.0,2545.0,863.0,1083.0,630.0,0.89,1.579749805,1.455691643,9.737349398,32.94,Healthcare,DHR,12.003429725777778
71,2013-06-30,44.54200160515625,3358834.0,3.48,12.9137931,25.81,28.51,4.14,7.91,2.02,6.04,1.54,12.72,0.64,12.98,7.71,-1.76,-104.87,3.93,19.75,2.47,2151.0,19749.0,4445.0,2326.0,731.0,948.0,692.0,0.98,1.741185587,1.576289021,10.85507246,32.47,Healthcare,DHR,14.680947031777777
72,2013-09-30,48.8139376640625,5532725.296875,3.51,13.04558405,26.11,29.28,3.96,8.23,1.99,6.32,1.53,12.74,0.63,12.73,7.65,-1.37,-123.55,4.13,20.37,2.49,2325.0,20365.0,4738.0,2496.0,844.0,1063.0,617.0,0.87,1.753734201,1.56386612,11.56313131,33.11,Healthcare,DHR,15.22364472922222
73,2013-12-31,52.93161439875,3105255.953125,3.58,14.01117318,26.48,30.65,3.92,8.02,1.88,6.06,1.42,12.35,0.58,12.59,7.67,-1.0,-148.2,4.28,21.37,2.54,1996.0,21371.0,4669.0,2425.0,812.0,1038.0,597.0,0.84,1.894259819,1.636541599,12.79591837,33.72,Healthcare,DHR,13.990938475222224
74,2014-03-31,54.81566194639344,1303963.786885246,3.8,14.70789474,26.89,32.16,4.27,9.11,2.01,7.33,1.62,12.22,0.54,12.84,8.05,0.17,-272.36,4.53,22.45,2.7,3115.0,22451.0,5267.0,2712.0,888.0,1077.0,789.0,1.11,2.078467832,1.737873134,13.08899297,34.67,Healthcare,DHR,17.09298183122222
75,2014-06-30,55.39024419619047,2675754.412698413,3.63,14.97796143,27.13,32.92,4.07,9.4,2.19,7.53,1.75,12.01,0.52,11.85,7.57,0.67,-674.85,4.3,23.03,2.58,3347.0,23029.0,4663.0,2453.0,789.0,1014.0,580.0,0.81,2.004054552,1.651579587,13.35872236,35.04,Healthcare,DHR,18.582123174555555
76,2014-09-30,55.519165276875,3342574.859375,3.71,15.40161725,27.4,33.95,4.17,9.51,2.16,7.61,1.73,11.86,0.5,11.66,7.6,1.02,1234.58,4.41,23.79,2.64,3321.0,23789.0,4964.0,2620.0,889.0,1125.0,676.0,0.95,2.08540146,1.683063328,13.70263789,35.65,Healthcare,DHR,20.00234701666667
77,2014-12-31,58.64158791359375,3988206.515625,3.82,14.45549738,27.41,33.88,4.24,9.99,2.23,8.12,1.82,11.73,0.49,11.71,7.74,1.62,314.15,4.47,23.81,2.73,4025.0,23810.0,4707.0,2452.0,866.0,1071.0,681.0,0.95,2.014593214,1.62987013,13.02358491,35.54,Healthcare,DHR,24.95502443333333
78,2015-03-31,62.10521278967214,2397306.081967213,3.63,17.17906336,27.58,33.3,4.59,9.43,1.75,7.65,1.42,13.54,0.58,11.05,7.26,0.72,258.41,5.4,23.45,2.6,3006.0,23450.0,5417.0,2804.0,887.0,941.0,662.0,0.92,2.261058738,1.872672673,13.58605664,36.99,Healthcare,DHR,26.619890545555556
79,2015-06-30,62.09735167968254,2462915.9682539683,3.61,17.13850416,27.59,33.06,4.62,8.77,1.77,6.88,1.39,12.68,0.54,10.97,7.18,-0.68,387.0,4.95,23.39,2.59,2511.0,23391.0,4695.0,2468.0,755.0,991.0,570.0,0.79,2.242479159,1.871445856,13.39177489,36.07,Healthcare,DHR,25.44821354111111
80,2015-09-30,64.14553028359374,7889312.234375,3.63,17.20936639,27.55,35.37,4.77,9.66,1.91,7.74,1.53,12.82,0.53,11.01,7.17,0.14,581.39,5.06,24.17,2.61,3342.0,24172.0,4960.0,2644.0,934.0,1171.0,696.0,0.97,2.267513612,1.766186033,13.09643606,36.99,Healthcare,DHR,26.86753019555556
81,2015-12-31,68.08509188921875,6244737.984375,4.69,13.28144989,26.0,33.84,4.82,8.93,1.04,6.59,0.76,26.52,1.14,14.14,8.34,-13.64,-99.01,8.63,23.18,3.33,1834.0,23184.0,3512.0,1893.0,480.0,616.0,1403.0,2.01,2.395769231,1.84072104,12.92323651,49.71,Healthcare,DHR,22.871477384444447
82,2016-03-31,64.94114666295083,1695287.1147540985,4.76,14.28571429,20.24,34.6,4.73,7.84,1.27,6.26,1.02,24.46,1.03,14.21,7.86,-7.8,-61.14,6.17,23.76,3.36,791.0,23764.0,1267.0,766.0,-7.0,265.0,689.0,0.97,3.359683794,1.965317919,14.37632135,48.22,Healthcare,DHR,24.221788491111113
83,2016-06-30,71.394042610625,3217461.625,5.06,13.74901186,19.34,35.69,5.09,7.75,1.46,5.51,1.04,23.81,0.97,14.82,7.74,-12.17,-42.39,5.32,24.58,3.55,664.0,24577.0,3924.0,2167.0,613.0,881.0,758.0,1.09,3.597207859,1.949285514,13.66797642,48.39,Healthcare,DHR,22.489345044444445
84,2016-09-30,77.4514034984375,3964461.34375,5.03,14.74950298,18.51,36.38,5.39,11.23,1.4,8.99,1.12,26.38,1.05,14.51,7.09,-11.34,-31.21,8.03,25.12,3.51,4098.0,25120.0,4242.0,2381.0,710.0,988.0,657.0,0.94,4.008103728,2.039307312,13.76437848,51.5,Healthcare,DHR,23.61722938111111
85,2016-12-31,75.99781218333334,3287800.0,3.58,21.24860335,19.38,33.64,5.06,6.49,1.36,4.78,1.0,18.03,0.78,10.32,5.27,-8.62,-25.0,4.76,23.26,2.5,971.0,23264.0,4132.0,2286.0,699.0,976.0,392.0,0.56,3.925180599,2.261296076,15.03359684,41.3,Healthcare,DHR,24.464913686666666
86,2017-03-31,81.59894106467742,2018343.5483870967,3.66,20.67213115,24.14,33.34,4.2,6.67,0.97,4.96,0.72,22.22,0.96,10.64,5.48,-12.57,-22.85,6.87,23.08,2.55,964.0,23077.0,4584.0,2500.0,713.0,1019.0,747.0,1.06,3.134217067,2.269346131,18.01428571,45.3,Healthcare,DHR,21.500880257777776
87,2017-06-30,82.19141315317461,2255204.761904762,3.29,25.3100304,24.47,34.28,3.84,6.32,1.05,4.55,0.76,21.45,0.9,9.67,5.02,-12.04,-20.66,6.0,23.79,2.3,804.0,23791.0,4206.0,2334.0,617.0,923.0,506.0,0.72,3.402942378,2.429113186,21.68489583,45.25,Healthcare,DHR,24.10329047333333
88,2017-09-30,81.39209287142857,2404300.0,3.14,26.21019108,24.8,35.4,3.48,6.26,1.49,4.47,1.06,21.05,0.86,9.3,4.96,-11.68,-19.61,4.2,24.6,2.2,726.0,24595.0,4510.0,2482.0,677.0,980.0,557.0,0.79,3.318548387,2.324858757,23.64942529,45.65,Healthcare,DHR,25.692912138888893
89,2017-12-31,89.58042459619048,2324400.0,3.39,24.71681416,25.32,36.49,3.86,6.26,1.43,4.37,1.0,20.47,0.81,9.84,5.23,-11.1,-20.11,4.39,25.38,2.38,649.0,25381.0,4528.0,2537.0,759.0,1071.0,572.0,0.81,3.309241706,2.296245547,21.70725389,45.85,Healthcare,DHR,25.43279173777778
90,2018-03-31,96.51566639983606,1844800.0,3.53,25.7223796,21.99,37.85,4.16,6.85,1.43,5.01,1.05,20.28,0.77,9.95,5.44,-10.44,-22.03,4.79,26.37,2.49,630.0,26368.0,2275.0,1218.0,519.0,716.0,857.0,1.21,4.129149613,2.398943197,21.82692308,46.65,Healthcare,DHR,39.507209774888885
91,2018-06-30,98.46050763,2275800.0,3.61,26.57617729,22.65,38.94,4.57,7.08,1.59,5.13,1.15,19.94,0.73,9.86,5.51,-9.82,-23.73,4.44,27.2,2.55,1046.0,27202.0,4695.0,2644.0,743.0,1064.0,567.0,0.8,4.235761589,2.463790447,20.99343545,47.15,Healthcare,DHR,93.44112360188889
92,2018-09-30,100.80609833730159,2352000.0,3.77,25.68965517,23.28,38.91,4.55,6.91,1.5,4.93,1.07,20.83,0.77,10.06,5.69,-10.88,-25.29,4.61,27.22,2.67,904.0,27224.0,4981.0,2817.0,868.0,1202.0,674.0,0.95,4.160223368,2.489077358,21.28571429,48.06,Healthcare,DHR,20.61799328288889
93,2018-12-31,100.64810229412699,1961300.0,3.89,27.45758355,23.69,39.51,4.3,6.83,1.53,4.8,1.08,20.03,0.72,10.18,5.83,-10.16,-26.75,4.47,27.69,2.76,776.0,27685.0,4853.0,2691.0,831.0,1152.0,664.0,0.93,4.50865344,2.703366236,24.83953488,47.72,Healthcare,DHR,90.27433399600001
94,2019-03-31,113.81666052737705,2506900.0,3.73,27.21715818,24.02,40.24,4.85,7.09,1.47,5.46,1.13,19.61,0.7,9.61,5.56,-4.64,-29.89,4.84,28.23,2.65,788.0,28227.0,2520.0,1354.0,614.0,815.0,747.0,1.06,4.226477935,2.522862823,20.93195876,47.83,Healthcare,DHR,28.421193143333333
95,2019-06-30,131.6307787142857,3211100.0,3.39,38.38938053,23.27,44.1,4.66,10.08,2.18,8.05,1.74,20.21,0.64,8.41,4.94,-5.98,-30.48,4.63,31.57,2.41,3910.0,31569.0,4220.0,2355.0,720.0,1016.0,327.0,0.46,5.592608509,2.951020408,27.92703863,51.77,Healthcare,DHR,26.830040716666662
96,2019-09-30,139.3859205203125,3744806.25,3.41,41.36363636,22.36,44.91,4.82,11.6,2.32,9.55,1.91,21.11,0.66,8.18,4.88,-5.29,-37.56,5.01,32.21,2.45,5434.0,32213.0,4445.0,2484.0,812.0,1110.0,709.0,0.97,6.308139535,3.140725896,29.26348548,53.32,Healthcare,DHR,26.216498794444444
97,2019-12-31,140.8327710609375,1671768.75,3.37,42.34718101,21.53,46.22,4.84,20.35,3.43,18.33,3.09,28.34,0.85,7.77,4.53,-3.68,-49.68,5.93,33.2,2.43,14252.0,33196.0,4378.0,2441.0,776.0,1072.0,648.0,0.89,6.628425453,3.087624405,29.48553719,61.53,Healthcare,DHR,26.898440008888894
98,2020-03-31,150.36421757419353,2066908.064516129,4.05,37.48888889,24.69,43.54,4.59,25.6,5.19,23.97,4.86,31.8,1.05,9.24,5.14,-2.18,-68.71,4.93,30.28,2.94,19912.0,30282.0,4868.0,2704.0,961.0,1261.0,1256.0,1.73,6.14945322,3.487138264,33.07843137,62.08,Healthcare,DHR,30.36756863
99,2020-06-30,160.35053736666666,4730215.873015873,4.4,31.15909091,24.95,44.57,4.77,11.14,1.32,8.57,1.01,37.86,1.22,10.06,5.19,-21.17,-39.48,8.47,31.07,3.19,4368.0,31066.0,4343.0,2443.0,698.0,995.0,576.0,0.81,5.49498998,3.07606013,28.74213836,68.93,Healthcare,DHR,31.277149351444436
100,2020-09-30,198.9247777421875,2273479.6875,4.67,37.54389722,26.22,51.15,5.15,12.34,2.2,9.75,1.74,35.0,0.97,10.31,5.11,-17.4,-30.36,5.6,36.27,3.37,5539.0,36273.0,5297.0,2852.0,844.0,1519.0,892.0,1.24,6.686880244,3.427761486,34.04466019,71.27,Healthcare,DHR,-33.747826423333336
101,2020-12-31,224.44396781875,1719460.9375,4.94,43.25708502,28.34,53.46,6.15,12.54,2.08,10.12,1.68,34.92,0.92,10.52,5.18,-17.15,-24.63,6.04,37.97,3.57,5688.0,37973.0,5884.0,3226.0,1088.0,1800.0,842.0,1.16,7.540225829,3.997194164,34.74634146,72.89,Healthcare,DHR,-28.699564292222224
102,2021-03-31,227.5418696147541,1444109.8360655739,4.87,45.30390144,31.04,55.95,7.54,13.8,1.87,11.51,1.56,36.38,0.92,9.68,4.85,-16.93,-19.33,7.4,39.78,3.51,6035.0,39777.0,6760.0,3954.0,1601.0,2149.0,1200.0,1.68,7.107925258,3.94334227,29.26127321,76.16,Healthcare,DHR,27.22789220444444
103,2021-06-30,248.65113418253966,2467379.365079365,6.35,35.23937008,34.23,56.7,8.79,14.01,2.05,11.59,1.7,35.0,0.87,11.9,6.21,-14.84,-27.71,6.82,40.43,4.6,6330.0,40430.0,6858.0,4253.0,1997.0,2528.0,1661.0,2.29,6.537248028,3.946560847,25.45733788,75.43,Healthcare,DHR,24.01115095
104,2021-09-30,305.5139088609375,2990632.8125,7.51,35.55259654,36.67,59.91,9.47,15.39,2.26,12.85,1.88,35.26,0.83,13.54,7.2,-13.34,-35.0,6.83,42.77,5.45,7322.0,42766.0,7218.0,4397.0,2005.0,2530.0,1744.0,2.4,7.281156259,4.456685028,28.19429778,78.03,Healthcare,DHR,23.874567096666667
105,2021-12-31,309.3109827078125,2039879.6875,7.89,38.41698352,38.49,60.83,9.79,10.78,1.49,8.04,1.11,39.04,0.9,13.75,7.33,-21.15,-34.54,7.26,43.46,5.72,2552.0,43461.0,7229.0,4359.0,1309.0,1880.0,1117.0,1.54,7.875032476,4.982903173,30.96118488,82.5,Healthcare,DHR,28.806642503333332
106,2022-03-31,281.39548911290325,1173970.9677419355,8.62,38.02552204,40.14,63.18,9.61,11.65,1.43,8.88,1.09,38.01,0.84,14.59,7.86,-18.85,-36.78,8.14,45.18,6.27,2586.0,45177.0,8148.0,4943.0,2154.0,2754.0,1747.0,2.38,8.165919283,5.188034188,34.1082206,83.18,Healthcare,DHR,68.88091396888889
107,2022-06-30,259.1658863,2617900.0,8.64,33.85300926,41.23,64.75,9.72,12.67,1.68,9.6,1.27,37.03,0.8,14.16,7.69,-16.45,-36.06,7.55,46.36,6.29,3717.0,46362.0,7688.0,4705.0,2172.0,2737.0,1684.0,2.31,7.094106233,4.517220076999999,30.09156379,83.39,Healthcare,DHR,-0.5830009466666672
108,2013-03-31,24.85006443616667,9420255.0,2.546326971,14.50639226,11.37878449,1.845383718,3.8605251840000006,15.35,2.27,14.26,2.11,23.65,7.03,49.54,24.42,-5.09,257.66,6.78,3.36,5.28,7976.0,3363.0,5206.0,3941.0,1821.0,2130.0,1540.0,0.98,3.161312946,12.68759533,10.72013551,27.01,Healthcare,ABBV,12.003429725777778
109,2013-06-30,29.63311705,7263400.0,2.545410408,14.53098117,11.43695745,1.87,3.832517333,14.92,2.21,13.89,2.05,24.21,8.19,64.01,22.66,-5.26,-10258.37,6.77,2.96,5.36,7479.0,2957.0,4329.0,3176.0,1305.0,1532.0,968.0,0.6,3.161288731,12.56645495,10.74717024,27.17,Healthcare,ABBV,14.680947031777777
110,2013-09-30,30.31450623265625,10688478.125,2.544990232,14.59300053,11.50657042,2.24,3.784147001,15.66,2.3,14.58,2.14,24.35,6.84,80.81,19.7,-4.66,-262.55,6.81,3.56,5.16,8754.0,3558.0,4692.0,3638.0,1453.0,1689.0,1068.0,0.66,3.197230531,12.58726432,10.59787684,27.91,Healthcare,ABBV,15.22364472922222
111,2013-12-31,33.915766954375,6559198.4375,2.543723334,14.54764665,11.59622241,2.25,3.733562945,16.54,2.41,15.37,2.24,24.68,6.9,134.97,16.46,-4.62,-92.54,6.88,3.58,4.54,9596.0,3577.0,4658.0,3566.0,1371.0,1605.0,964.0,0.6,3.122178769,12.89103363,10.24841876,28.25,Healthcare,ABBV,13.990938475222224
112,2014-03-31,35.1518185104918,2920267.2131147543,2.56,14.23046875,11.7,2.83,3.6,17.85,2.6,16.7,2.43,24.71,5.5,113.22,14.67,-3.68,-90.68,6.88,4.49,4.13,9895.0,4492.0,5111.0,3829.0,1535.0,1735.0,1128.0,0.7,3.113675214,12.87279152,10.11944444,29.2,Healthcare,ABBV,17.09298183122222
113,2014-06-30,36.80817982492063,4260403.174603174,2.57,13.90661479,11.84,2.95,3.22,17.33,2.79,16.23,2.61,23.96,5.1,101.45,14.52,-3.38,-101.41,6.22,4.7,4.14,9100.0,4697.0,4563.0,3463.0,1351.0,1550.0,980.0,0.61,3.018581081,12.11525424,11.09937888,28.66,Healthcare,ABBV,18.582123174555555
114,2014-09-30,39.25847208484375,7493137.5,2.59,15.28957529,11.99,3.28,3.01,17.79,2.82,16.75,2.65,23.83,4.57,92.75,14.49,-2.72,-115.94,6.32,5.22,4.17,10246.0,5218.0,4926.0,3813.0,1515.0,1717.0,1098.0,0.68,3.302752294,12.07317073,13.15614618,29.05,Healthcare,ABBV,20.00234701666667
115,2014-12-31,44.91739034671875,7608031.25,2.3,17.75652174,12.2,2.92,2.96,17.56,2.65,16.55,2.49,23.81,5.13,77.93,12.87,-2.9,-117.2,6.64,4.65,3.71,10323.0,4645.0,5019.0,3925.0,960.0,1152.0,506.0,0.31,3.347540984,13.98630137,13.7972973,28.45,Healthcare,ABBV,24.95502443333333
116,2015-03-31,43.35725040114754,5572293.442622951,1.31,35.58778626,13.23,1.09,3.8,16.08,1.41,14.96,1.31,25.77,14.79,43.53,6.24,-5.63,-48.51,11.39,1.74,1.77,8374.0,1742.0,5452.0,4333.0,-415.0,-222.0,-810.0,-0.5,3.523809524,42.7706422,12.26842105,27.51,Healthcare,ABBV,26.619890545555556
117,2015-06-30,47.247255233809526,5881507.936507937,1.26,33.35714286,13.3,0.86,3.72,15.41,1.39,14.39,1.3,25.32,18.39,55.95,6.5,-5.64,-43.02,11.05,1.38,1.82,7924.0,1377.0,5040.0,4098.0,1687.0,1845.0,1022.0,0.63,3.160150376,48.87209302,11.2983871,26.7,Healthcare,ABBV,25.44821354111111
118,2015-09-30,47.45810175,12069475.0,1.78,27.3258427,13.54,3.33,3.76,16.88,1.5,15.25,1.36,48.35,8.79,62.83,6.11,-27.64,-19.94,11.26,5.5,2.08,8279.0,5504.0,5475.0,4559.0,1852.0,2042.0,1366.0,0.83,3.592319055,14.60660661,12.93617021,53.86,Healthcare,ABBV,26.86753019555556
119,2015-12-31,42.36908584796875,12723698.4375,1.69,23.47928994,13.45,2.97,3.71,17.91,2.03,16.07,1.82,49.97,10.28,83.55,6.92,-28.2,-16.79,8.81,4.86,2.82,9249.0,4863.0,5944.0,4777.0,1885.0,2112.0,1239.0,0.74,2.950185874,13.36026936,10.69541779,54.83,Healthcare,ABBV,22.871477384444447
120,2016-03-31,41.426932975901636,5194562.2950819675,3.12,13.9775641,13.97,2.45,4.28,16.31,1.5,14.6,1.34,49.11,12.45,131.15,10.92,-28.93,-22.76,10.89,3.95,5.14,8407.0,3945.0,6400.0,4925.0,2113.0,2374.0,1517.0,0.93,3.121689334,17.8,10.18925234,53.05,Healthcare,ABBV,24.221788491111113
121,2016-06-30,45.72713285671875,3738701.5625,2.43,17.49794239,12.68,2.87,3.51,16.62,1.56,14.83,1.39,49.08,10.57,115.56,10.17,-28.14,-19.4,10.66,4.64,5.48,8600.0,4643.0,5958.0,4589.0,2278.0,2546.0,1354.0,0.83,3.353312303,14.81533101,12.11396011,53.72,Healthcare,ABBV,22.489345044444445
122,2016-09-30,49.01852685171875,9263050.0,3.47,13.4092219,14.79,3.46,1.43,16.79,1.81,15.04,1.62,61.57,10.92,119.85,10.0,-39.32,-18.36,9.27,5.64,5.72,8002.0,5640.0,6452.0,5047.0,2387.0,2676.0,1610.0,0.98,3.146044625,13.44797688,32.53846154,67.21,Healthcare,ABBV,23.61722938111111
123,2016-12-31,46.640057397142854,6431200.0,3.61,13.2465374,15.36,3.98,1.2,16.29,1.79,14.66,1.61,60.16,9.3,117.49,10.11,-38.3,-18.05,9.1,6.47,6.08,7950.0,6469.0,6432.0,4928.0,2361.0,2665.0,1598.0,0.97,3.11328125,12.01507538,39.85,66.63,Healthcare,ABBV,24.464913686666666
124,2017-03-31,48.52645246403226,5962916.129032258,3.72,12.88172043,15.95,2.91,0.91,16.19,1.66,14.74,1.51,61.46,13.26,111.33,9.39,-39.68,-16.37,9.78,4.64,5.95,6423.0,4636.0,6796.0,5242.0,2314.0,2642.0,1391.0,0.85,3.004388715,16.46735395,52.65934066,66.1,Healthcare,ABBV,21.500880257777776
125,2017-06-30,52.41013826619048,3760633.3333333335,3.86,13.05181347,16.12,3.14,1.0,15.55,1.76,14.12,1.6,60.67,12.14,116.08,9.5,-39.12,-16.14,8.84,5.0,6.31,6248.0,4998.0,6538.0,4922.0,2407.0,2781.0,1711.0,1.06,3.125310174,16.04458599,50.38,65.66,Healthcare,ABBV,24.10329047333333
126,2017-09-30,59.884404016031745,4444700.0,4.07,13.91154791,16.51,3.77,4.13,16.96,1.38,15.38,1.26,60.99,10.15,119.66,9.97,-38.01,-17.06,12.26,6.01,6.62,7205.0,6009.0,6944.0,5415.0,2662.0,3041.0,1915.0,1.19,3.429436705,15.01856764,13.7094431,66.99,Healthcare,ABBV,25.692912138888893
127,2017-12-31,74.65480743873016,6769400.0,4.11,17.03406326,16.95,4.19,5.28,18.93,1.45,17.15,1.32,62.15,9.3,119.09,9.94,-37.23,-17.26,13.03,6.69,6.65,9554.0,6687.0,6995.0,5379.0,2694.0,3073.0,1631.0,1.01,4.130383481,16.70883055,13.2594697,68.84,Healthcare,ABBV,25.43279173777778
128,2018-03-31,87.6504522857377,3214400.0,3.29,23.322188449999995,17.61,3.2,5.88,21.22,1.28,19.62,1.18,65.69,12.89,93.18,7.8,-38.25,-13.92,16.64,5.1,5.31,9789.0,5097.0,7739.0,5458.0,1782.0,2151.0,52.0,0.04,4.357183419,23.978125,13.04931973,70.79,Healthcare,ABBV,39.507209774888885
129,2018-06-30,78.69531405,7399400.0,3.97,19.05037783,18.5,2.24,6.21,20.44,1.2,18.71,1.1,65.79,18.52,119.57,9.25,-39.56,-16.68,17.06,3.55,6.38,9474.0,3553.0,7934.0,6007.0,2903.0,3348.0,2783.0,1.74,4.088108108,33.76339286,12.17874396,69.34,Healthcare,ABBV,93.44112360188889
130,2018-09-30,77.19998568603175,6787900.0,4.04,18.51732673,19.43,-2.23,6.81,13.85,0.8,12.27,0.71,65.02,-19.26,215.65,9.53,-45.97,-16.02,17.22,-3.38,6.45,3743.0,-3375.0,8278.0,6344.0,2762.0,3205.0,1983.0,1.26,3.850231601,-33.5470852,10.98531571,61.64,Healthcare,ABBV,20.61799328288889
131,2018-12-31,72.32062360968253,4551865.079365079,4.84,15.93595041,20.5,-1.94,7.78,18.47,1.2,16.68,1.08,69.09,-23.65,1285.47,11.29,-45.26,-17.9,15.39,-2.92,7.57,8785.0,-2921.0,8236.0,6401.0,3159.0,3594.0,2747.0,1.81,3.762439024,-39.75773196,9.913881748,66.16,Healthcare,ABBV,90.27433399600001
132,2019-03-31,68.09634449459016,6037700.0,3.58,21.22346369,21.05,-5.69,8.27,16.95,0.98,15.34,0.89,67.8,-8.03,-203.31,8.87,-45.34,-12.92,17.24,-8.45,5.69,8061.0,-8446.0,8305.0,6283.0,-2441.0,-1999.0,-1826.0,-1.15,3.609501188,-13.35325132,9.187424426,59.35,Healthcare,ABBV,28.421193143333333
133,2019-06-30,66.2766461447619,7105900.0,3.49,19.2722063,21.35,-5.29,8.65,14.41,1.04,12.71,0.91,64.6,-8.25,-95.0,8.79,-44.28,-11.85,13.9,-7.83,5.36,5228.0,-7826.0,7828.0,6134.0,3010.0,3513.0,2456.0,1.65,3.150351288,-12.71455577,7.775722543,56.77,Healthcare,ABBV,26.830040716666662
134,2019-09-30,58.69079870078125,21167371.875,2.72,22.60661765,21.65,-5.79,8.46,15.1,0.89,13.21,0.78,65.71,-7.67,-59.34,6.88,-44.67,-9.17,16.94,-8.57,4.12,5416.0,-8566.0,8255.0,6436.0,3400.0,3902.0,741.0,0.49,2.840184758,-10.62003454,7.268321513,57.14,Healthcare,ABBV,26.216498794444444
135,2019-12-31,72.13319033359375,7666948.4375,2.17,29.95391705,21.93,-5.56,8.5,20.17,1.15,18.24,1.04,67.67,-8.23,-39.38,5.6,-42.8,-7.35,17.49,-8.23,3.26,10648.0,-8226.0,8479.0,6559.0,2617.0,3120.0,1884.0,1.26,2.963976288,-11.69064748,7.647058824,59.44,Healthcare,ABBV,26.898440008888894
136,2020-03-31,74.99297726564517,7073780.645161291,5.28,14.60416667,22.42,-5.53,8.61,49.52,3.18,47.71,3.06,97.29,-11.91,-96.15,12.01,-42.43,-18.1,15.59,-8.17,7.88,39924.0,-8172.0,8704.0,6698.0,3956.0,4465.0,2801.0,1.88,3.439339875,-13.94394213,8.955865273000002,89.12,Healthcare,ABBV,30.36756863
137,2020-06-30,78.68904101746031,10608184.126984127,5.65,11.90088496,22.95,-5.02,9.13,51.76,3.14,49.91,3.03,98.61,-13.3,-104.22,11.37,-41.18,-19.73,16.47,-7.42,8.44,41142.0,-7415.0,8619.0,6677.0,3603.0,4162.0,3010.0,2.02,2.929847495,-13.39442231,7.364731654,91.2,Healthcare,ABBV,31.277149351444436
138,2020-09-30,85.172323226875,6658157.8125,4.7,18.70212766,23.72,8.35,9.07,21.26,0.86,17.2,0.7,134.8,9.15,-306.44,7.15,-104.4,-12.06,24.65,14.73,6.96,6040.0,14732.0,10425.0,6714.0,752.0,2307.0,-738.0,-0.46,3.705733558,10.52694611,9.691289967,149.53,Healthcare,ABBV,-33.747826423333336
139,2020-12-31,88.1090253596875,5506079.6875,4.73,16.77589852,25.28,8.66,8.98,23.01,0.95,19.54,0.81,134.33,8.79,204.54,6.16,-102.16,-10.18,24.18,15.29,7.38,7950.0,15289.0,12902.0,7852.0,3255.0,5547.0,2308.0,1.29,3.138844937,9.162817552,8.836302895,149.62,Healthcare,ABBV,-28.699564292222224
140,2021-03-31,99.23655337573771,5328821.31147541,2.86,34.40559441,27.69,7.42,10.04,24.17,0.84,20.86,0.73,137.47,10.5,51.72,3.41,-102.9,-5.27,28.66,13.1,4.62,8479.0,13097.0,13858.0,9174.0,3753.0,5818.0,36.0,-0.13,3.553629469,13.26145553,9.800796813,150.57,Healthcare,ABBV,27.22789220444444
141,2021-06-30,105.7677806115873,5361100.0,2.83,35.52650177,29.22,7.78,10.19,26.57,0.83,23.3,0.73,136.77,9.96,36.3,3.44,-99.91,-5.04,31.95,13.73,5.16,9777.0,13733.0,13010.0,8797.0,4103.0,6318.0,3553.0,1.99,3.440793977,12.92287918,9.866535819,150.5,Healthcare,ABBV,24.01115095
142,2021-09-30,108.51061308593749,5802521.875,3.71,28.55525606,30.75,7.13,11.31,26.0,0.91,22.61,0.79,135.38,10.75,48.71,4.45,-99.14,-6.6,28.68,12.59,6.66,8600.0,12594.0,13959.0,9436.0,4441.0,6641.0,766.0,0.42,3.445203252,14.85834502,9.366931919,147.97,Healthcare,ABBV,23.874567096666667
143,2021-12-31,113.5180120515625,6271415.625,4.2,24.42142857,31.54,7.68,12.77,28.96,1.02,25.86,0.91,135.28,9.96,56.86,5.04,-96.18,-7.57,28.53,13.58,7.53,12249.0,13577.0,14342.0,9952.0,4306.0,6433.0,3179.0,1.78,3.252060875,13.35546875,8.0321065,148.86,Healthcare,ABBV,28.806642503333332
